Data,Italia,Italia media mobile 7 gg,Italia variazioni su 7 gg (%),Lombardia,Lombardia media mobile 7 gg,Lombardia variazioni su 7 gg (%),Emilia-R.,Emilia-R. media mobile 7 gg,Emilia-R. variazioni su 7 gg (%),Veneto,Veneto media mobile 7 gg,Veneto variazioni su 7 gg (%),Piemonte,Piemonte media mobile 7 gg,Piemonte variazioni su 7 gg (%),Friuli VG,Friuli VG media mobile 7 gg,Friuli VG variazioni su 7 gg (%),Valle d'Aosta,Valle d'Aosta media mobile 7 gg,Valle d'Aosta variazioni su 7 gg (%),Liguria,Liguria media mobile 7 gg,Liguria variazioni su 7 gg (%),Trento,Trento media mobile 7 gg,Trento variazioni su 7 gg (%),Bolzano,Bolzano media mobile 7 gg,Bolzano variazioni su 7 gg (%),Marche,Marche media mobile 7 gg,Marche variazioni su 7 gg (%),Toscana,Toscana media mobile 7 gg,Toscana variazioni su 7 gg (%),Lazio,Lazio media mobile 7 gg,Lazio variazioni su 7 gg (%),Umbria,Umbria media mobile 7 gg,Umbria variazioni su 7 gg (%),Abruzzo,Abruzzo media mobile 7 gg,Abruzzo variazioni su 7 gg (%),Molise,Molise media mobile 7 gg,Molise variazioni su 7 gg (%),Campania,Campania media mobile 7 gg,Campania variazioni su 7 gg (%),Puglia,Puglia media mobile 7 gg,Puglia variazioni su 7 gg (%),Basilicata,Basilicata media mobile 7 gg,Basilicata variazioni su 7 gg (%),Calabria,Calabria media mobile 7 gg,Calabria variazioni su 7 gg (%),Sicilia,Sicilia media mobile 7 gg,Sicilia variazioni su 7 gg (%),Sardegna,Sardegna media mobile 7 gg,Sardegna variazioni su 7 gg (%),SERIE
13/07/20,13,14,-21.6,9,8,-5,0,0,-92.3,0,2,-6.3,1,1,-52.9,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-100,0,1,-20,1,0,-40,0,0,#DIV/0!,1,0,0,0,0,#DIV/0!,0,0,-100,1,0,0,0,0,#DIV/0!,0,0,#DIV/0!,0,0,0,0,0,-100,
14/07/20,17,12,-35.6,3,7,-31.9,2,0,-77.8,2,1,-68.2,3,1,-52.9,0,0,#DIV/0!,0,0,#DIV/0!,2,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-100,3,1,-25,1,1,-20,0,0,#DIV/0!,1,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,0,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-100,
15/07/20,13,12,-34.1,5,6,-46.7,0,0,-60,2,1,-25,3,2,-31.3,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,2,1,-25,1,1,66.7,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,0,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-100,0,0,-100,
16/07/20,20,13,-15.7,10,6,-23.7,0,0,-50,4,1,-33.3,0,1,-16.7,0,0,#DIV/0!,0,0,#DIV/0!,3,1,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,1,-36.4,1,1,25,0,0,#DIV/0!,1,1,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,1,0,100,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-100,0,0,-100,
17/07/20,11,13,-14.3,3,6,-31.1,2,1,100,0,1,-50,1,1,-10,0,0,#DIV/0!,0,0,#DIV/0!,1,1,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,2,1,-11.1,1,1,25,0,0,#DIV/0!,0,1,#DIV/0!,0,0,#DIV/0!,1,0,#DIV/0!,0,0,100,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-100,0,0,-100,
18/07/20,14,14,6.6,10,7,-2,1,1,150,2,1,-37.5,0,1,-11.1,0,0,#DIV/0!,0,0,#DIV/0!,0,1,500,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,1,-12.5,1,1,100,0,0,#DIV/0!,0,1,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,100,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-100,0,0,-100,
19/07/20,3,13,-2.2,0,6,-21.6,0,1,400,1,2,-31.3,0,1,-11.1,0,0,#DIV/0!,0,0,#DIV/0!,0,1,500,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,1,-12.5,1,1,133.3,0,0,#DIV/0!,0,0,200,0,0,#DIV/0!,0,0,#DIV/0!,0,0,100,1,0,#DIV/0!,0,0,#DIV/0!,0,0,-100,0,0,-100,
20/07/20,13,13,-7.1,8,6,-31.6,3,1,700,0,2,-26.7,1,1,0,0,0,#DIV/0!,0,0,#DIV/0!,0,1,500,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,1,1,0,0,1,100,0,0,#DIV/0!,0,0,0,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-50,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-100,0,0,#DIV/0!,
21/07/20,15,13,4.7,1,5,-21.3,2,1,300,3,2,71.4,3,1,0,0,0,#DIV/0!,0,0,#DIV/0!,0,1,33.3,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,1,1,-33.3,2,1,75,0,0,#DIV/0!,2,0,0,0,0,#DIV/0!,1,0,#DIV/0!,0,0,0,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-100,0,0,#DIV/0!,
22/07/20,9,12,2.4,1,5,-17.5,2,1,400,4,2,55.6,0,1,-54.5,0,0,#DIV/0!,0,0,#DIV/0!,0,1,33.3,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,1,-55.6,2,1,60,0,0,#DIV/0!,0,0,0,0,0,#DIV/0!,0,0,#DIV/0!,0,0,0,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,
23/07/20,10,11,-17.6,3,4,-42.2,0,1,400,5,2,50,0,1,-50,0,0,#DIV/0!,0,0,#DIV/0!,1,0,-66.7,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,1,-42.9,1,1,60,0,0,#DIV/0!,0,0,-50,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-100,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,
24/07/20,5,10,-23.3,0,3,-45.2,2,1,150,1,2,100,0,1,-55.6,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-85.7,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-75,1,1,60,0,0,#DIV/0!,0,0,-50,0,0,#DIV/0!,0,0,0,1,0,-50,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,
25/07/20,5,9,-38.1,0,2,-72.9,1,1,100,1,2,50,2,1,-25,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-83.3,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-71.4,1,1,33.3,0,0,#DIV/0!,0,0,-50,0,0,#DIV/0!,0,0,0,0,0,-50,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,
26/07/20,5,9,-31.9,0,2,-67.5,1,2,120,0,2,27.3,1,1,-12.5,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-83.3,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-71.4,2,1,28.6,0,0,#DIV/0!,0,0,-33.3,0,0,#DIV/0!,0,0,0,1,0,0,0,0,-100,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,
27/07/20,5,8,-40.7,0,1,-87.2,0,1,0,0,2,27.3,1,1,-12.5,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-83.3,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-87.5,1,1,66.7,0,0,#DIV/0!,1,0,50,0,0,#DIV/0!,0,0,0,1,0,200,0,0,-100,0,0,#DIV/0!,0,0,#DIV/0!,1,0,#DIV/0!,
28/07/20,11,7,-43.8,1,1,-86.5,1,1,-12.5,5,2,33.3,0,1,-50,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-75,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,3,0,-50,1,1,28.6,0,0,#DIV/0!,1,0,-33.3,0,0,#DIV/0!,0,0,-100,0,0,200,0,0,-100,0,0,#DIV/0!,0,0,#DIV/0!,-1,0,#DIV/0!,
29/07/20,6,7,-44.7,0,1,-87.9,1,1,-40,4,2,14.3,1,1,0,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-75,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-25,0,1,-12.5,0,0,#DIV/0!,0,0,-33.3,0,0,#DIV/0!,0,0,-100,0,0,200,0,0,-100,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,
30/07/20,3,6,-46.7,0,0,-96.2,2,1,-20,0,2,-26.7,0,1,0,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-100,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-25,1,1,-12.5,0,0,#DIV/0!,0,0,0,0,0,#DIV/0!,0,0,-100,0,0,#DIV/0!,0,0,-100,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,
31/07/20,9,6,-36.2,4,1,-78.3,0,1,-40,1,2,-31.3,1,1,50,0,0,#DIV/0!,0,0,#DIV/0!,1,0,0,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,50,0,1,-25,0,0,#DIV/0!,0,0,0,0,0,#DIV/0!,1,0,0,1,0,200,0,0,-100,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,
01/08/20,5,6,-26.7,1,1,-53.8,2,1,-30,1,2,-26.7,0,1,-33.3,0,0,#DIV/0!,0,0,#DIV/0!,0,0,0,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,1,1,100,0,1,-37.5,0,0,#DIV/0!,0,0,0,0,0,#DIV/0!,0,0,0,0,0,200,0,0,-100,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,
02/08/20,8,7,-24.2,8,2,7.7,0,1,-45.5,0,2,-21.4,0,0,-57.1,0,0,#DIV/0!,0,0,#DIV/0!,0,0,0,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,1,100,0,0,-66.7,0,0,#DIV/0!,0,0,0,0,0,#DIV/0!,0,0,0,0,0,0,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,
03/08/20,12,8,0,3,2,240,0,1,-25,1,2,-14.3,2,1,-42.9,1,0,#DIV/0!,0,0,#DIV/0!,1,0,100,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,1,1,400,1,0,-70,0,0,#DIV/0!,0,0,-66.7,0,0,#DIV/0!,1,0,100,1,0,-33.3,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-200,
04/08/20,5,7,-4,1,2,240,0,1,-28.6,1,1,-50,1,1,25,0,0,#DIV/0!,0,0,#DIV/0!,0,0,100,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,1,0,0,0,0,-77.8,0,0,#DIV/0!,0,0,-100,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-33.3,0,0,#DIV/0!,0,0,#DIV/0!,1,0,#DIV/0!,0,0,#DIV/0!,
05/08/20,10,7,10.6,5,3,450,0,1,-33.3,0,1,-75,2,1,20,0,0,#DIV/0!,0,0,#DIV/0!,0,0,100,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,0,1,0,-57.1,0,0,#DIV/0!,0,0,-100,0,0,#DIV/0!,2,1,#DIV/0!,0,0,-33.3,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,
06/08/20,6,8,37.5,5,4,2600,0,0,-75,0,1,-63.6,1,1,40,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,0,0,0,-71.4,0,0,#DIV/0!,0,0,-100,0,0,#DIV/0!,0,1,#DIV/0!,0,0,-33.3,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,
07/08/20,3,7,11.4,0,3,360,1,0,-50,1,1,-63.6,1,1,16.7,0,0,#DIV/0!,0,0,#DIV/0!,0,0,0,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,0,0,0,-66.7,0,0,#DIV/0!,0,0,-100,0,0,#DIV/0!,0,0,200,0,0,-66.7,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,
08/08/20,13,8,29.5,3,4,316.7,2,0,-57.1,5,1,-27.3,0,1,75,0,0,#DIV/0!,0,0,#DIV/0!,1,0,100,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-50,1,0,-40,0,0,#DIV/0!,0,0,-100,0,0,#DIV/0!,0,0,200,1,0,-33.3,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,
09/08/20,2,7,8.5,1,3,28.6,1,1,-33.3,0,1,-27.3,0,1,133.3,0,0,#DIV/0!,0,0,#DIV/0!,0,0,100,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-50,0,0,0,0,0,#DIV/0!,0,0,-100,0,0,#DIV/0!,0,0,200,0,0,0,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,
10/08/20,4,6,-20.4,0,2,-11.8,1,1,-16.7,0,1,-41.7,0,1,25,1,0,0,0,0,#DIV/0!,0,0,-50,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-80,1,0,0,0,0,#DIV/0!,0,0,-100,0,0,#DIV/0!,1,0,50,0,0,-50,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-100,
11/08/20,6,6,-8.3,0,2,-17.6,2,1,40,2,1,0,0,1,-20,1,0,100,0,0,#DIV/0!,0,0,-50,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-100,0,0,50,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,1,1,100,0,0,-50,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-100,0,0,#DIV/0!,
12/08/20,10,6,-15.4,0,1,-59.1,0,1,75,7,2,275,2,1,-33.3,0,0,100,0,0,#DIV/0!,0,0,-50,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-100,1,0,0,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-50,0,0,-50,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-100,0,0,#DIV/0!,
13/08/20,6,6,-20,2,1,-77.8,0,1,250,2,2,325,1,1,-42.9,0,0,100,0,0,#DIV/0!,0,0,-50,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-100,1,1,100,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-50,0,0,-50,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-100,0,0,#DIV/0!,
14/08/20,3,6,-10.2,1,1,-69.6,0,1,100,1,2,325,0,0,-57.1,0,0,100,0,0,#DIV/0!,0,0,0,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-100,1,1,150,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-33.3,0,0,0,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-100,0,0,#DIV/0!,
15/08/20,0,4,-45.6,1,1,-80,0,1,33.3,1,2,62.5,0,0,-57.1,0,0,100,0,0,#DIV/0!,0,0,-100,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,1,0,-50,0,1,33.3,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-33.3,0,0,-100,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-100,0,0,#DIV/0!,
16/08/20,4,5,-35.3,3,1,-61.1,0,0,-25,0,2,62.5,0,0,-57.1,0,0,100,0,0,#DIV/0!,0,0,-100,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-50,0,1,33.3,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-33.3,0,0,-100,0,0,#DIV/0!,0,0,#DIV/0!,1,0,0,0,0,#DIV/0!,
17/08/20,4,5,-23.3,0,1,-53.3,0,0,-60,0,2,85.7,1,1,-20,0,0,0,0,0,#DIV/0!,0,0,-100,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,1,0,100,0,0,0,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-66.7,1,0,0,0,0,#DIV/0!,0,0,#DIV/0!,1,0,100,0,0,#DIV/0!,
18/08/20,5,5,-27.3,0,1,-50,1,0,-85.7,2,2,62.5,1,1,25,0,0,-100,0,0,#DIV/0!,0,0,-100,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,1,1,33.3,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-100,0,0,0,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,
19/08/20,7,4,-34.1,4,2,22.2,1,0,-71.4,1,1,-53.3,1,1,0,0,0,-100,0,0,#DIV/0!,0,0,-100,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,0,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-100,0,0,0,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,
20/08/20,6,4,-34.1,2,2,83.3,0,0,-71.4,1,1,-64.7,0,0,-25,0,0,-100,0,0,#DIV/0!,2,0,100,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,1,0,-25,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-100,0,0,0,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,
21/08/20,9,5,-20.5,6,2,128.6,0,0,-66.7,2,1,-58.8,0,0,0,0,0,-100,0,0,#DIV/0!,0,0,100,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,1,0,-40,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-100,0,0,0,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,
22/08/20,3,5,22.6,0,2,200,0,0,-50,2,1,-38.5,1,1,33.3,0,0,-100,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,0,0,0,-25,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-100,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,
23/08/20,7,6,24.2,4,2,128.6,1,0,0,0,1,-38.5,0,1,33.3,0,0,-100,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,0,1,1,0,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,1,0,-50,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,0,0,0,#DIV/0!,
24/08/20,4,6,24.2,1,2,142.9,2,1,150,0,1,-38.5,0,0,-25,0,0,-100,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-100,1,1,66.7,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,0,0,0,-100,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-100,0,0,#DIV/0!,
25/08/20,4,6,25,0,2,142.9,0,1,300,3,1,-30.8,0,0,-60,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-100,0,1,0,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,1,0,#DIV/0!,0,0,-100,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-100,0,0,#DIV/0!,
26/08/20,13,7,58.6,0,2,18.2,0,0,50,9,2,142.9,1,0,-50,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,1,0,-50,1,1,66.7,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,1,0,#DIV/0!,0,0,-100,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-100,0,0,#DIV/0!,
27/08/20,5,6,55.2,0,2,0,0,0,50,1,2,183.3,0,0,-33.3,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-100,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-50,1,1,66.7,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,2,1,#DIV/0!,1,0,0,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-100,0,0,#DIV/0!,
28/08/20,9,6,28.6,3,1,-50,1,1,100,2,2,142.9,1,0,0,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-100,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,1,0,0,1,1,66.7,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,1,#DIV/0!,0,0,0,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-100,0,0,#DIV/0!,
29/08/20,1,6,13.2,0,1,-46.7,0,1,100,1,2,100,0,0,-50,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-100,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,100,0,1,66.7,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,1,#DIV/0!,0,0,0,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-100,0,0,#DIV/0!,
30/08/20,4,6,-2.4,3,1,-56.3,0,0,0,0,2,100,1,0,-25,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-100,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,100,0,1,0,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,1,300,0,0,0,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-100,0,0,#DIV/0!,
31/08/20,6,6,2.4,2,1,-52.9,4,1,0,0,2,100,0,0,0,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-100,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-40,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,1,300,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,
01/09/20,8,7,15,2,1,-41.2,0,1,25,2,2,66.7,0,0,50,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-100,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,1,0,#DIV/0!,0,0,-25,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,1,1,100,1,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,1,0,#DIV/0!,0,0,#DIV/0!,
02/09/20,6,6,-15.2,2,2,-7.7,0,1,66.7,1,1,-58.8,1,0,50,1,0,#DIV/0!,0,0,#DIV/0!,0,0,-100,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,100,0,0,-60,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,0,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,1,0,#DIV/0!,
03/09/20,10,6,-2.2,1,2,18.2,0,1,66.7,0,1,-64.7,1,1,100,0,0,#DIV/0!,0,0,#DIV/0!,1,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,1,0,#DIV/0!,1,0,200,1,0,-60,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-80,3,1,300,0,0,#DIV/0!,0,0,#DIV/0!,1,0,#DIV/0!,0,0,#DIV/0!,
04/09/20,11,7,2.2,6,2,100,0,1,0,3,1,-58.8,1,1,33.3,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,0,0,0,-80,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,1,0,-60,0,1,300,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,
05/09/20,15,9,39.5,1,2,112.5,0,1,0,4,1,-37.5,1,1,150,0,0,#DIV/0!,0,0,#DIV/0!,1,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,0,1,0,-60,1,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,1,0,-40,2,1,500,0,0,#DIV/0!,1,0,#DIV/0!,1,0,#DIV/0!,1,0,#DIV/0!,
06/09/20,8,9,60,3,2,142.9,1,1,66.7,0,1,-37.5,0,1,33.3,0,0,#DIV/0!,0,0,#DIV/0!,2,1,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,0,1,0,-25,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-25,1,1,600,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,
07/09/20,12,10,66.7,6,3,162.5,0,0,-80,0,1,-37.5,1,1,66.7,0,0,#DIV/0!,0,0,#DIV/0!,2,1,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,1,0,50,0,0,0,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-25,2,1,800,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,
08/09/20,10,10,56.5,2,3,110,1,0,-60,2,1,-33.3,1,1,100,0,0,#DIV/0!,0,0,#DIV/0!,1,1,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,1,0,0,0,0,0,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,-50,2,1,400,0,0,#DIV/0!,0,0,#DIV/0!,0,0,100,0,0,#DIV/0!,
09/09/20,14,11,105.1,3,3,83.3,2,1,-20,3,2,71.4,0,1,66.7,0,0,-100,0,0,#DIV/0!,1,1,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,2,1,150,0,0,50,0,0,#DIV/0!,0,0,#DIV/0!,0,0,#DIV/0!,1,0,0,0,1,400,0,0,#DIV/0!,0,0,#DIV/0!,0,0,100,2,0,200,
