country,country_code,continent,population,indicator,weekly_count,year_week,rate_14_day,cumulative_count,source
Croatia,HRV,Europe,4058165,Decessi per milione di abitanti in 14 giorni,0,2020-04,0,0,"Epidemic intelligence, national weekly data"
Croatia,HRV,Europe,4058165,Decessi per milione di abitanti in 14 giorni,0,2020-05,0,0,"Epidemic intelligence, national weekly data"
Croatia,HRV,Europe,4058165,Decessi per milione di abitanti in 14 giorni,0,2020-06,0,0,"Epidemic intelligence, national weekly data"
Croatia,HRV,Europe,4058165,Decessi per milione di abitanti in 14 giorni,0,2020-07,0,0,"Epidemic intelligence, national weekly data"
Croatia,HRV,Europe,4058165,Decessi per milione di abitanti in 14 giorni,0,2020-08,0,0,"Epidemic intelligence, national weekly data"
Croatia,HRV,Europe,4058165,Decessi per milione di abitanti in 14 giorni,0,2020-09,0,0,"Epidemic intelligence, national weekly data"
Croatia,HRV,Europe,4058165,Decessi per milione di abitanti in 14 giorni,0,2020-10,0,0,"Epidemic intelligence, national weekly data"
Croatia,HRV,Europe,4058165,Decessi per milione di abitanti in 14 giorni,0,2020-11,0,0,"Epidemic intelligence, national weekly data"
Croatia,HRV,Europe,4058165,Decessi per milione di abitanti in 14 giorni,0,2020-12,0,0,"Epidemic intelligence, national weekly data"
Croatia,HRV,Europe,4058165,Decessi per milione di abitanti in 14 giorni,6,2020-13,1.478500751,6,"Epidemic intelligence, national weekly data"
Croatia,HRV,Europe,4058165,Decessi per milione di abitanti in 14 giorni,9,2020-14,3.696251877,15,"Epidemic intelligence, national weekly data"
Croatia,HRV,Europe,4058165,Decessi per milione di abitanti in 14 giorni,8,2020-15,4.189085461,23,"Epidemic intelligence, national weekly data"
Croatia,HRV,Europe,4058165,Decessi per milione di abitanti in 14 giorni,24,2020-16,7.885337338,47,"Epidemic intelligence, national weekly data"
Croatia,HRV,Europe,4058165,Decessi per milione di abitanti in 14 giorni,8,2020-17,7.885337338,55,"Epidemic intelligence, national weekly data"
Croatia,HRV,Europe,4058165,Decessi per milione di abitanti in 14 giorni,24,2020-18,7.885337338,79,"Epidemic intelligence, national weekly data"
Croatia,HRV,Europe,4058165,Decessi per milione di abitanti in 14 giorni,11,2020-19,8.624587714,90,"Epidemic intelligence, national weekly data"
Croatia,HRV,Europe,4058165,Decessi per milione di abitanti in 14 giorni,5,2020-20,3.942668669,95,"Epidemic intelligence, national weekly data"
Croatia,HRV,Europe,4058165,Decessi per milione di abitanti in 14 giorni,4,2020-21,2.217751126,99,"Epidemic intelligence, national weekly data"
Croatia,HRV,Europe,4058165,Decessi per milione di abitanti in 14 giorni,4,2020-22,1.971334335,103,"Epidemic intelligence, national weekly data"
Croatia,HRV,Europe,4058165,Decessi per milione di abitanti in 14 giorni,1,2020-23,1.232083959,104,"Epidemic intelligence, national weekly data"
Croatia,HRV,Europe,4058165,Decessi per milione di abitanti in 14 giorni,3,2020-24,0.985667167,107,"Epidemic intelligence, national weekly data"
Croatia,HRV,Europe,4058165,Decessi per milione di abitanti in 14 giorni,0,2020-25,0.739250375,107,"Epidemic intelligence, national weekly data"
Croatia,HRV,Europe,4058165,Decessi per milione di abitanti in 14 giorni,0,2020-26,0,107,"Epidemic intelligence, national weekly data"
Croatia,HRV,Europe,4058165,Decessi per milione di abitanti in 14 giorni,6,2020-27,1.478500751,113,"Epidemic intelligence, national weekly data"
Croatia,HRV,Europe,4058165,Decessi per milione di abitanti in 14 giorni,6,2020-28,2.957001502,119,"Epidemic intelligence, national weekly data"
Croatia,HRV,Europe,4058165,Decessi per milione di abitanti in 14 giorni,1,2020-29,1.724917543,120,"Epidemic intelligence, national weekly data"
Croatia,HRV,Europe,4058165,Decessi per milione di abitanti in 14 giorni,16,2020-30,4.189085461,136,"Epidemic intelligence, national weekly data"
Croatia,HRV,Europe,4058165,Decessi per milione di abitanti in 14 giorni,13,2020-31,7.146086963,149,"Epidemic intelligence, national weekly data"
Croatia,HRV,Europe,4058165,Decessi per milione di abitanti in 14 giorni,8,2020-32,5.174752628,157,"Epidemic intelligence, national weekly data"
Croatia,HRV,Europe,4058165,Decessi per milione di abitanti in 14 giorni,9,2020-33,4.189085461,166,"Epidemic intelligence, national weekly data"
Croatia,HRV,Europe,4058165,Decessi per milione di abitanti in 14 giorni,5,2020-34,3.449835086,171,"Epidemic intelligence, national weekly data"
Croatia,HRV,Europe,4058165,Decessi per milione di abitanti in 14 giorni,13,2020-35,4.435502253,184,"Epidemic intelligence, national weekly data"
Croatia,HRV,Europe,4058165,Decessi per milione di abitanti in 14 giorni,14,2020-36,6.653253379,198,"Epidemic intelligence, national weekly data"
Croatia,HRV,Europe,4058165,Decessi per milione di abitanti in 14 giorni,26,2020-37,9.856671673,224,"Epidemic intelligence, national weekly data"
Croatia,HRV,Europe,4058165,Decessi per milione di abitanti in 14 giorni,24,2020-38,12.32083959,248,"Epidemic intelligence, national weekly data"
Croatia,HRV,Europe,4058165,Decessi per milione di abitanti in 14 giorni,24,2020-39,11.82800601,272,"Epidemic intelligence, national weekly data"
Croatia,HRV,Europe,4058165,Decessi per milione di abitanti in 14 giorni,26,2020-40,12.32083959,298,"Epidemic intelligence, national weekly data"
Croatia,HRV,Europe,4058165,Decessi per milione di abitanti in 14 giorni,26,2020-41,12.81367317,324,"Epidemic intelligence, national weekly data"
Croatia,HRV,Europe,4058165,Decessi per milione di abitanti in 14 giorni,39,2020-42,16.01709147,363,"Epidemic intelligence, national weekly data"
Croatia,HRV,Europe,4058165,Decessi per milione di abitanti in 14 giorni,74,2020-43,27.84509748,437,"Epidemic intelligence, national weekly data"
Croatia,HRV,Europe,4058165,Decessi per milione di abitanti in 14 giorni,125,2020-44,49.03694157,562,"Epidemic intelligence, national weekly data"
Croatia,HRV,Europe,4058165,Decessi per milione di abitanti in 14 giorni,232,2020-45,87.97079468,794,"Epidemic intelligence, national weekly data"
Croatia,HRV,Europe,4058165,Decessi per milione di abitanti in 14 giorni,255,2020-46,120.0049776,1049,"Epidemic intelligence, national weekly data"
Croatia,HRV,Europe,4058165,Decessi per milione di abitanti in 14 giorni,304,2020-47,137.7469866,1353,"Epidemic intelligence, national weekly data"
Croatia,HRV,Europe,4058165,Decessi per milione di abitanti in 14 giorni,359,2020-48,163.374333,1712,"Epidemic intelligence, national weekly data"
Croatia,HRV,Europe,4058165,Decessi per milione di abitanti in 14 giorni,462,2020-49,202.3081861,2174,"Epidemic intelligence, national weekly data"
Croatia,HRV,Europe,4058165,Decessi per milione di abitanti in 14 giorni,466,2020-50,228.6747828,2640,"Epidemic intelligence, national weekly data"
Croatia,HRV,Europe,4058165,Decessi per milione di abitanti in 14 giorni,617,2020-51,266.8693855,3257,"Epidemic intelligence, national weekly data"
Croatia,HRV,Europe,4058165,Decessi per milione di abitanti in 14 giorni,482,2020-52,270.8120542,3739,"Epidemic intelligence, national weekly data"
Croatia,HRV,Europe,4058165,Decessi per milione di abitanti in 14 giorni,333,2020-53,200.8296853,4072,"Epidemic intelligence, national weekly data"
Croatia,HRV,Europe,4058165,Decessi per milione di abitanti in 14 giorni,331,2021-01,163.6207498,4403,"Epidemic intelligence, national weekly data"
Croatia,HRV,Europe,4058165,Decessi per milione di abitanti in 14 giorni,252,2021-02,143.6609896,4655,"Epidemic intelligence, national weekly data"
Croatia,HRV,Europe,4058165,Decessi per milione di abitanti in 14 giorni,204,2021-03,112.3660571,4859,"Epidemic intelligence, national weekly data"
Croatia,HRV,Europe,4058165,Decessi per milione di abitanti in 14 giorni,195,2021-04,98.32029994,5054,"Epidemic intelligence, national weekly data"
Croatia,HRV,Europe,4058165,Decessi per milione di abitanti in 14 giorni,144,2021-05,83.53529243,5198,"Epidemic intelligence, national weekly data"
Croatia,HRV,Europe,4058165,Decessi per milione di abitanti in 14 giorni,141,2021-06,70.22878567,5339,"Epidemic intelligence, national weekly data"
Croatia,HRV,Europe,4058165,Decessi per milione di abitanti in 14 giorni,110,2021-07,61.85061475,5449,"Epidemic intelligence, national weekly data"
Croatia,HRV,Europe,4058165,Decessi per milione di abitanti in 14 giorni,88,2021-08,48.79052478,5537,"Epidemic intelligence, national weekly data"
Croatia,HRV,Europe,4058165,Decessi per milione di abitanti in 14 giorni,72,2021-09,39.42668669,5609,"Epidemic intelligence, national weekly data"
Croatia,HRV,Europe,4058165,Decessi per milione di abitanti in 14 giorni,76,2021-10,36.46968519,5685,"Epidemic intelligence, national weekly data"
Croatia,HRV,Europe,4058165,Decessi per milione di abitanti in 14 giorni,101,2021-11,43.61577215,5786,"Epidemic intelligence, national weekly data"
Croatia,HRV,Europe,4058165,Decessi per milione di abitanti in 14 giorni,125,2021-12,55.69019495,5911,"Epidemic intelligence, national weekly data"
Croatia,HRV,Europe,4058165,Decessi per milione di abitanti in 14 giorni,172,2021-13,73.18578717,6083,"Epidemic intelligence, national weekly data"
Croatia,HRV,Europe,4058165,Decessi per milione di abitanti in 14 giorni,250,2021-14,103.9878862,6333,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Casi per 100.000 abitanti in 14 giorni,30,2020-11,,30,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Casi per 100.000 abitanti in 14 giorni,65,2020-12,10.69813796,95,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Casi per 100.000 abitanti in 14 giorni,119,2020-13,20.72060405,214,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Casi per 100.000 abitanti in 14 giorni,232,2020-14,39.52680447,446,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Casi per 100.000 abitanti in 14 giorni,187,2020-15,47.18441901,633,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Casi per 100.000 abitanti in 14 giorni,134,2020-16,36.14844511,767,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Casi per 100.000 abitanti in 14 giorni,50,2020-17,20.72060405,817,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Casi per 100.000 abitanti in 14 giorni,55,2020-18,11.82425775,872,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Casi per 100.000 abitanti in 14 giorni,26,2020-19,9.121570261,898,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Casi per 100.000 abitanti in 14 giorni,18,2020-20,4.954927056,916,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Casi per 100.000 abitanti in 14 giorni,19,2020-21,4.166643206,935,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Casi per 100.000 abitanti in 14 giorni,9,2020-22,3.153135399,944,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Casi per 100.000 abitanti in 14 giorni,20,2020-23,3.265747378,964,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Casi per 100.000 abitanti in 14 giorni,19,2020-24,4.391867163,983,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Casi per 100.000 abitanti in 14 giorni,3,2020-25,2.477463528,986,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Casi per 100.000 abitanti in 14 giorni,8,2020-26,1.238731764,994,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Casi per 100.000 abitanti in 14 giorni,9,2020-27,1.914403635,1003,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Casi per 100.000 abitanti in 14 giorni,18,2020-28,3.04052342,1021,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Casi per 100.000 abitanti in 14 giorni,17,2020-29,3.941419249,1038,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Casi per 100.000 abitanti in 14 giorni,19,2020-30,4.054031227,1057,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Casi per 100.000 abitanti in 14 giorni,93,2020-31,12.6125416,1150,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Casi per 100.000 abitanti in 14 giorni,92,2020-32,20.83321603,1242,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Casi per 100.000 abitanti in 14 giorni,90,2020-33,20.49538009,1332,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Casi per 100.000 abitanti in 14 giorni,89,2020-34,20.15754416,1421,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Casi per 100.000 abitanti in 14 giorni,66,2020-35,17.45485667,1487,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Casi per 100.000 abitanti in 14 giorni,22,2020-36,9.909854111,1509,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Casi per 100.000 abitanti in 14 giorni,17,2020-37,4.391867163,1526,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Casi per 100.000 abitanti in 14 giorni,74,2020-38,10.24769005,1600,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Casi per 100.000 abitanti in 14 giorni,96,2020-39,19.14403635,1696,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Casi per 100.000 abitanti in 14 giorni,128,2020-40,25.22508319,1824,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Casi per 100.000 abitanti in 14 giorni,162,2020-41,32.65747378,1986,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Casi per 100.000 abitanti in 14 giorni,658,2020-42,92.3418224,2644,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Casi per 100.000 abitanti in 14 giorni,901,2020-43,175.5620745,3545,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Casi per 100.000 abitanti in 14 giorni,1018,2020-44,216.1023868,4563,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Casi per 100.000 abitanti in 14 giorni,1424,2020-45,274.9984516,5987,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Casi per 100.000 abitanti in 14 giorni,1191,2020-46,294.4803239,7178,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Casi per 100.000 abitanti in 14 giorni,1465,2020-47,299.097415,8643,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Casi per 100.000 abitanti in 14 giorni,1740,2020-48,360.9213912,10383,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Casi per 100.000 abitanti in 14 giorni,2068,2020-49,428.8264143,12451,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Casi per 100.000 abitanti in 14 giorni,2650,2020-50,531.3033147,15101,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Casi per 100.000 abitanti in 14 giorni,2587,2020-51,589.7489316,17688,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Casi per 100.000 abitanti in 14 giorni,1969,2020-52,513.0601742,19657,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Casi per 100.000 abitanti in 14 giorni,4317,2020-53,707.8788971,23974,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Casi per 100.000 abitanti in 14 giorni,3376,2021-01,866.3239509,27350,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Casi per 100.000 abitanti in 14 giorni,1618,2021-02,562.3842208,28968,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Casi per 100.000 abitanti in 14 giorni,1049,2021-03,300.3361468,30017,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Casi per 100.000 abitanti in 14 giorni,859,2021-04,214.863655,30876,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Casi per 100.000 abitanti in 14 giorni,883,2021-05,196.1700666,31759,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Casi per 100.000 abitanti in 14 giorni,754,2021-06,184.3458089,32513,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Casi per 100.000 abitanti in 14 giorni,747,2021-07,169.0305798,33260,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Casi per 100.000 abitanti in 14 giorni,1447,2021-08,247.0706809,34707,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Casi per 100.000 abitanti in 14 giorni,2171,2021-09,407.4301383,36878,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Casi per 100.000 abitanti in 14 giorni,2773,2021-10,556.7536219,39651,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Casi per 100.000 abitanti in 14 giorni,2567,2021-11,601.3479654,42218,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Casi per 100.000 abitanti in 14 giorni,2413,2021-12,560.8076531,44631,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Casi per 100.000 abitanti in 14 giorni,3082,2021-13,618.8028221,47713,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Casi per 100.000 abitanti in 14 giorni,3792,2021-14,774.0947405,51505,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Decessi per milione di abitanti in 14 giorni,0,2020-11,,0,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Decessi per milione di abitanti in 14 giorni,0,2020-12,0,0,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Decessi per milione di abitanti in 14 giorni,6,2020-13,6.756718712,6,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Decessi per milione di abitanti in 14 giorni,3,2020-14,10.13507807,9,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Decessi per milione di abitanti in 14 giorni,2,2020-15,5.630598927,11,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Decessi per milione di abitanti in 14 giorni,1,2020-16,3.378359356,12,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Decessi per milione di abitanti in 14 giorni,2,2020-17,3.378359356,14,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Decessi per milione di abitanti in 14 giorni,1,2020-18,3.378359356,15,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Decessi per milione di abitanti in 14 giorni,1,2020-19,2.252239571,16,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Decessi per milione di abitanti in 14 giorni,1,2020-20,2.252239571,17,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Decessi per milione di abitanti in 14 giorni,0,2020-21,1.126119785,17,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Decessi per milione di abitanti in 14 giorni,0,2020-22,0,17,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Decessi per milione di abitanti in 14 giorni,1,2020-23,1.126119785,18,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Decessi per milione di abitanti in 14 giorni,0,2020-24,1.126119785,18,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Decessi per milione di abitanti in 14 giorni,1,2020-25,1.126119785,19,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Decessi per milione di abitanti in 14 giorni,0,2020-26,1.126119785,19,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Decessi per milione di abitanti in 14 giorni,0,2020-27,0,19,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Decessi per milione di abitanti in 14 giorni,0,2020-28,0,19,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Decessi per milione di abitanti in 14 giorni,0,2020-29,0,19,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Decessi per milione di abitanti in 14 giorni,0,2020-30,0,19,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Decessi per milione di abitanti in 14 giorni,0,2020-31,0,19,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Decessi per milione di abitanti in 14 giorni,0,2020-32,0,19,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Decessi per milione di abitanti in 14 giorni,1,2020-33,1.126119785,20,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Decessi per milione di abitanti in 14 giorni,1,2020-34,2.252239571,21,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Decessi per milione di abitanti in 14 giorni,0,2020-35,1.126119785,21,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Decessi per milione di abitanti in 14 giorni,0,2020-36,0,21,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Decessi per milione di abitanti in 14 giorni,0,2020-37,0,21,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Decessi per milione di abitanti in 14 giorni,1,2020-38,1.126119785,22,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Decessi per milione di abitanti in 14 giorni,0,2020-39,1.126119785,22,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Decessi per milione di abitanti in 14 giorni,0,2020-40,0,22,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Decessi per milione di abitanti in 14 giorni,3,2020-41,3.378359356,25,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Decessi per milione di abitanti in 14 giorni,0,2020-42,3.378359356,25,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Decessi per milione di abitanti in 14 giorni,0,2020-43,0,25,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Decessi per milione di abitanti in 14 giorni,1,2020-44,1.126119785,26,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Decessi per milione di abitanti in 14 giorni,1,2020-45,2.252239571,27,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Decessi per milione di abitanti in 14 giorni,13,2020-46,15.765677,40,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Decessi per milione di abitanti in 14 giorni,4,2020-47,19.14403635,44,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Decessi per milione di abitanti in 14 giorni,4,2020-48,9.008958283,48,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Decessi per milione di abitanti in 14 giorni,13,2020-49,19.14403635,61,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Decessi per milione di abitanti in 14 giorni,17,2020-50,33.78359356,78,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Decessi per milione di abitanti in 14 giorni,13,2020-51,33.78359356,91,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Decessi per milione di abitanti in 14 giorni,21,2020-52,38.2880727,112,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Decessi per milione di abitanti in 14 giorni,19,2020-53,45.04479141,131,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Decessi per milione di abitanti in 14 giorni,17,2021-01,40.54031227,148,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Decessi per milione di abitanti in 14 giorni,22,2021-02,43.91867163,170,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Decessi per milione di abitanti in 14 giorni,16,2021-03,42.79255184,186,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Decessi per milione di abitanti in 14 giorni,13,2021-04,32.65747378,199,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Decessi per milione di abitanti in 14 giorni,13,2021-05,29.27911442,212,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Decessi per milione di abitanti in 14 giorni,9,2021-06,24.77463528,221,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Decessi per milione di abitanti in 14 giorni,8,2021-07,19.14403635,229,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Decessi per milione di abitanti in 14 giorni,2,2021-08,11.26119785,231,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Decessi per milione di abitanti in 14 giorni,2,2021-09,4.504479141,233,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Decessi per milione di abitanti in 14 giorni,7,2021-10,10.13507807,240,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Decessi per milione di abitanti in 14 giorni,3,2021-11,11.26119785,243,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Decessi per milione di abitanti in 14 giorni,9,2021-12,13.51343742,252,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Decessi per milione di abitanti in 14 giorni,9,2021-13,20.27015614,261,"Epidemic intelligence, national weekly data"
Cyprus,CYP,Europe,888005,Decessi per milione di abitanti in 14 giorni,11,2021-14,22.52239571,272,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Casi per 100.000 abitanti in 14 giorni,0,2020-01,,0,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Casi per 100.000 abitanti in 14 giorni,0,2020-02,0,0,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Casi per 100.000 abitanti in 14 giorni,0,2020-03,0,0,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Casi per 100.000 abitanti in 14 giorni,0,2020-04,0,0,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Casi per 100.000 abitanti in 14 giorni,0,2020-05,0,0,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Casi per 100.000 abitanti in 14 giorni,0,2020-06,0,0,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Casi per 100.000 abitanti in 14 giorni,0,2020-07,0,0,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Casi per 100.000 abitanti in 14 giorni,0,2020-08,0,0,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Casi per 100.000 abitanti in 14 giorni,3,2020-09,0.028053274,3,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Casi per 100.000 abitanti in 14 giorni,29,2020-10,0.299234922,32,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Casi per 100.000 abitanti in 14 giorni,266,2020-11,2.758571935,298,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Casi per 100.000 abitanti in 14 giorni,867,2020-12,10.59478645,1165,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Casi per 100.000 abitanti in 14 giorni,1664,2020-13,23.66761209,2829,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Casi per 100.000 abitanti in 14 giorni,1758,2020-14,31.99943445,4587,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Casi per 100.000 abitanti in 14 giorni,1404,2020-15,29.56815071,5991,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Casi per 100.000 abitanti in 14 giorni,796,2020-16,20.57240087,6787,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Casi per 100.000 abitanti in 14 giorni,617,2020-17,13.21309201,7404,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Casi per 100.000 abitanti in 14 giorni,377,2020-18,9.294984757,7781,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Casi per 100.000 abitanti in 14 giorni,342,2020-19,6.723434648,8123,"Epidemic intelligence, national weekly data"
Czechia,CZE,Europe,10693939,Casi per 100.000 abitanti in 14 giorni,352,2020-20,6.489657366,8475,"Epidemic intelligence, national weekly data"
