Data,Regione,Ricoverati in area non critica,Totale dei posti letto in area non critica,Ricoverati in Terapia Intensiva,Totale dei posti letto in Terapia Intensiva,TI attivabili,Occupazione COVID in area non critica (%),Occupazione COVID in Terapia Intensiva (%),Abitanti,Totale posti in area non critica/100K ab,Totale posti in TI/100K ab,Aggiornamento AGENAS,Aggiornamento,Popup,,,,,
18/09/21,Basilicata,49,364,4,88,13,13.46,4.55,547579,66.5,16.1,07/10/2021 ore 17:59,07/10/21,Basilicata,,,,,
19/09/21,Basilicata,50,364,3,88,13,13.74,3.41,547579,66.5,16.1,07/10/2021 ore 17:59,07/10/21,Basilicata,,,,,
20/09/21,Basilicata,52,364,3,88,13,14.29,3.41,547579,66.5,16.1,07/10/2021 ore 17:59,07/10/21,Basilicata,,,,,
21/09/21,Basilicata,56,364,3,88,13,15.38,3.41,547579,66.5,16.1,07/10/2021 ore 17:59,07/10/21,Basilicata,,,,,
22/09/21,Basilicata,54,364,3,88,13,14.84,3.41,547579,66.5,16.1,07/10/2021 ore 17:59,07/10/21,Basilicata,,,,,
23/09/21,Basilicata,50,364,3,88,13,13.74,3.41,547579,66.5,16.1,07/10/2021 ore 17:59,07/10/21,Basilicata,,,,,
24/09/21,Basilicata,48,364,3,88,13,13.19,3.41,547579,66.5,16.1,07/10/2021 ore 17:59,07/10/21,Basilicata,,,,,
25/09/21,Basilicata,40,364,3,88,13,10.99,3.41,547579,66.5,16.1,07/10/2021 ore 17:59,07/10/21,Basilicata,,,,,
26/09/21,Basilicata,39,364,3,88,13,10.71,3.41,547579,66.5,16.1,07/10/2021 ore 17:59,07/10/21,Basilicata,,,,,
27/09/21,Basilicata,48,364,3,88,13,13.19,3.41,547579,66.5,16.1,07/10/2021 ore 17:59,07/10/21,Basilicata,,,,,
28/09/21,Basilicata,39,364,2,88,13,10.71,2.27,547579,66.5,16.1,07/10/2021 ore 17:59,07/10/21,Basilicata,,,,,
29/09/21,Basilicata,37,364,2,88,13,10.16,2.27,547579,66.5,16.1,07/10/2021 ore 17:59,07/10/21,Basilicata,,,,,
30/09/21,Basilicata,35,364,2,88,13,9.62,2.27,547579,66.5,16.1,07/10/2021 ore 17:59,07/10/21,Basilicata,,,,,
01/10/21,Basilicata,36,364,2,88,13,9.89,2.27,547579,66.5,16.1,07/10/2021 ore 17:59,07/10/21,Basilicata,,,,,
02/10/21,Basilicata,35,364,1,88,13,9.62,1.14,547579,66.5,16.1,07/10/2021 ore 17:59,07/10/21,Basilicata,,,,,
03/10/21,Basilicata,33,364,1,88,13,9.07,1.14,547579,66.5,16.1,07/10/2021 ore 17:59,07/10/21,Basilicata,,,,,
04/10/21,Basilicata,32,364,1,88,13,8.79,1.14,547579,66.5,16.1,07/10/2021 ore 17:59,07/10/21,Basilicata,,,,,
05/10/21,Basilicata,28,364,1,88,13,7.69,1.14,547579,66.5,16.1,07/10/2021 ore 17:59,07/10/21,Basilicata,,,,,
06/10/21,Basilicata,29,364,1,88,13,7.97,1.14,547579,66.5,16.1,07/10/2021 ore 17:59,07/10/21,Basilicata,,,,,
07/10/21,Basilicata,29,364,1,88,13,7.97,1.14,547579,66.5,16.1,07/10/2021 ore 17:59,07/10/21,Basilicata,,,,,
,,,,,,,,,,,,,,,,,,,
08/08/21,Calabria,84,778,4,169,2,10.8,2.37,1877728,41.4,9,07/10/2021 ore 17:59,07/10/21,Calabria,,,,,
09/08/21,Calabria,87,778,4,169,2,11.18,2.37,1877728,41.4,9,07/10/2021 ore 17:59,07/10/21,Calabria,,,,,
10/08/21,Calabria,87,778,4,169,2,11.18,2.37,1877728,41.4,9,07/10/2021 ore 17:59,07/10/21,Calabria,,,,,
11/08/21,Calabria,100,772,4,169,2,12.95,2.37,1877728,41.1,9,07/10/2021 ore 17:59,07/10/21,Calabria,,,,,
12/08/21,Calabria,96,797,7,169,2,12.05,4.14,1877728,42.4,9,07/10/2021 ore 17:59,07/10/21,Calabria,,,,,
13/08/21,Calabria,102,797,7,169,2,12.8,4.14,1877728,42.4,9,07/10/2021 ore 17:59,07/10/21,Calabria,,,,,
14/08/21,Calabria,104,797,7,169,2,13.05,4.14,1877728,42.4,9,07/10/2021 ore 17:59,07/10/21,Calabria,,,,,
15/08/21,Calabria,103,797,7,169,2,12.92,4.14,1877728,42.4,9,07/10/2021 ore 17:59,07/10/21,Calabria,,,,,
16/08/21,Calabria,109,797,7,169,2,13.68,4.14,1877728,42.4,9,07/10/2021 ore 17:59,07/10/21,Calabria,,,,,
17/08/21,Calabria,110,797,11,169,2,13.8,6.51,1877728,42.4,9,07/10/2021 ore 17:59,07/10/21,Calabria,,,,,
18/08/21,Calabria,110,797,11,169,2,13.8,6.51,1877728,42.4,9,07/10/2021 ore 17:59,07/10/21,Calabria,,,,,
19/08/21,Calabria,125,798,11,169,2,15.66,6.51,1877728,42.5,9,07/10/2021 ore 17:59,07/10/21,Calabria,,,,,
20/08/21,Calabria,124,798,9,169,2,15.54,5.33,1877728,42.5,9,07/10/2021 ore 17:59,07/10/21,Calabria,,,,,
21/08/21,Calabria,122,799,12,169,2,15.27,7.1,1877728,42.6,9,07/10/2021 ore 17:59,07/10/21,Calabria,,,,,
22/08/21,Calabria,118,859,12,169,2,13.74,7.1,1877728,45.7,9,07/10/2021 ore 17:59,07/10/21,Calabria,,,,,
23/08/21,Calabria,123,859,8,169,2,14.32,4.73,1877728,45.7,9,07/10/2021 ore 17:59,07/10/21,Calabria,,,,,
24/08/21,Calabria,125,821,10,169,2,15.23,5.92,1877728,43.7,9,07/10/2021 ore 17:59,07/10/21,Calabria,,,,,
25/08/21,Calabria,127,821,12,169,2,15.47,7.1,1877728,43.7,9,07/10/2021 ore 17:59,07/10/21,Calabria,,,,,
26/08/21,Calabria,133,916,13,169,2,14.52,7.69,1877728,48.8,9,07/10/2021 ore 17:59,07/10/21,Calabria,,,,,
27/08/21,Calabria,143,945,14,169,2,15.13,8.28,1877728,50.3,9,07/10/2021 ore 17:59,07/10/21,Calabria,,,,,
28/08/21,Calabria,150,945,15,169,2,15.87,8.88,1877728,50.3,9,07/10/2021 ore 17:59,07/10/21,Calabria,,,,,
29/08/21,Calabria,153,945,16,169,2,16.19,9.47,1877728,50.3,9,07/10/2021 ore 17:59,07/10/21,Calabria,,,,,
30/08/21,Calabria,158,945,16,169,2,16.72,9.47,1877728,50.3,9,07/10/2021 ore 17:59,07/10/21,Calabria,,,,,
31/08/21,Calabria,161,957,15,169,2,16.82,8.88,1877728,51,9,07/10/2021 ore 17:59,07/10/21,Calabria,,,,,
01/09/21,Calabria,162,953,16,172,3,17,9.3,1877728,50.8,9.2,07/10/2021 ore 17:59,07/10/21,Calabria,,,,,
02/09/21,Calabria,171,953,15,172,3,17.94,8.72,1877728,50.8,9.2,07/10/2021 ore 17:59,07/10/21,Calabria,,,,,
03/09/21,Calabria,171,953,14,172,3,17.94,8.14,1877728,50.8,9.2,07/10/2021 ore 17:59,07/10/21,Calabria,,,,,
04/09/21,Calabria,175,957,15,172,3,18.29,8.72,1877728,51,9.2,07/10/2021 ore 17:59,07/10/21,Calabria,,,,,
05/09/21,Calabria,176,957,13,172,3,18.39,7.56,1877728,51,9.2,07/10/2021 ore 17:59,07/10/21,Calabria,,,,,
06/09/21,Calabria,178,957,13,172,3,18.6,7.56,1877728,51,9.2,07/10/2021 ore 17:59,07/10/21,Calabria,,,,,
07/09/21,Calabria,181,964,13,172,3,18.78,7.56,1877728,51.3,9.2,07/10/2021 ore 17:59,07/10/21,Calabria,,,,,
08/09/21,Calabria,179,963,16,174,3,18.59,9.2,1877728,51.3,9.3,07/10/2021 ore 17:59,07/10/21,Calabria,,,,,
09/09/21,Calabria,171,964,13,174,3,17.74,7.47,1877728,51.3,9.3,07/10/2021 ore 17:59,07/10/21,Calabria,,,,,
10/09/21,Calabria,167,964,14,174,3,17.32,8.05,1877728,51.3,9.3,07/10/2021 ore 17:59,07/10/21,Calabria,,,,,
11/09/21,Calabria,161,964,17,174,3,16.7,9.77,1877728,51.3,9.3,07/10/2021 ore 17:59,07/10/21,Calabria,,,,,
12/09/21,Calabria,159,964,18,174,3,16.49,10.34,1877728,51.3,9.3,07/10/2021 ore 17:59,07/10/21,Calabria,,,,,
13/09/21,Calabria,163,964,18,174,3,16.91,10.34,1877728,51.3,9.3,07/10/2021 ore 17:59,07/10/21,Calabria,,,,,
14/09/21,Calabria,168,964,18,174,3,17.43,10.34,1877728,51.3,9.3,07/10/2021 ore 17:59,07/10/21,Calabria,,,,,
15/09/21,Calabria,177,964,16,174,3,18.36,9.2,1877728,51.3,9.3,07/10/2021 ore 17:59,07/10/21,Calabria,,,,,
16/09/21,Calabria,177,964,14,174,3,18.36,8.05,1877728,51.3,9.3,07/10/2021 ore 17:59,07/10/21,Calabria,,,,,
17/09/21,Calabria,169,964,15,174,3,17.53,8.62,1877728,51.3,9.3,07/10/2021 ore 17:59,07/10/21,Calabria,,,,,
18/09/21,Calabria,166,964,15,174,3,17.22,8.62,1877728,51.3,9.3,07/10/2021 ore 17:59,07/10/21,Calabria,,,,,
19/09/21,Calabria,167,964,16,172,3,17.32,9.3,1877728,51.3,9.2,07/10/2021 ore 17:59,07/10/21,Calabria,,,,,
20/09/21,Calabria,174,964,15,174,3,18.05,8.62,1877728,51.3,9.3,07/10/2021 ore 17:59,07/10/21,Calabria,,,,,
21/09/21,Calabria,178,964,13,174,3,18.46,7.47,1877728,51.3,9.3,07/10/2021 ore 17:59,07/10/21,Calabria,,,,,
22/09/21,Calabria,172,964,14,174,3,17.84,8.05,1877728,51.3,9.3,07/10/2021 ore 17:59,07/10/21,Calabria,,,,,
23/09/21,Calabria,168,964,14,174,3,17.43,8.05,1877728,51.3,9.3,07/10/2021 ore 17:59,07/10/21,Calabria,,,,,
24/09/21,Calabria,158,964,13,174,3,16.39,7.47,1877728,51.3,9.3,07/10/2021 ore 17:59,07/10/21,Calabria,,,,,
25/09/21,Calabria,160,964,12,174,3,16.6,6.9,1877728,51.3,9.3,07/10/2021 ore 17:59,07/10/21,Calabria,,,,,
26/09/21,Calabria,157,964,12,174,3,16.29,6.9,1877728,51.3,9.3,07/10/2021 ore 17:59,07/10/21,Calabria,,,,,
27/09/21,Calabria,159,964,13,174,3,16.49,7.47,1877728,51.3,9.3,07/10/2021 ore 17:59,07/10/21,Calabria,,,,,
28/09/21,Calabria,166,964,13,174,3,17.22,7.47,1877728,51.3,9.3,07/10/2021 ore 17:59,07/10/21,Calabria,,,,,
29/09/21,Calabria,154,964,16,174,3,15.98,9.2,1877728,51.3,9.3,07/10/2021 ore 17:59,07/10/21,Calabria,,,,,
30/09/21,Calabria,146,964,16,174,3,15.15,9.2,1877728,51.3,9.3,07/10/2021 ore 17:59,07/10/21,Calabria,,,,,
01/10/21,Calabria,141,964,15,174,3,14.63,8.62,1877728,51.3,9.3,07/10/2021 ore 17:59,07/10/21,Calabria,,,,,
02/10/21,Calabria,142,964,15,174,3,14.73,8.62,1877728,51.3,9.3,07/10/2021 ore 17:59,07/10/21,Calabria,,,,,
03/10/21,Calabria,132,964,15,174,3,13.69,8.62,1877728,51.3,9.3,07/10/2021 ore 17:59,07/10/21,Calabria,,,,,
04/10/21,Calabria,132,964,14,174,3,13.69,8.05,1877728,51.3,9.3,07/10/2021 ore 17:59,07/10/21,Calabria,,,,,
05/10/21,Calabria,129,964,14,174,3,13.38,8.05,1877728,51.3,9.3,07/10/2021 ore 17:59,07/10/21,Calabria,,,,,
06/10/21,Calabria,122,964,12,174,3,12.66,6.9,1877728,51.3,9.3,07/10/2021 ore 17:59,07/10/21,Calabria,,,,,
07/10/21,Calabria,119,966,9,174,3,12.32,5.17,1877728,51.4,9.3,07/10/2021 ore 17:59,07/10/21,Calabria,,,,,
,,,,,,,,,,,,,,,,,,,
08/08/21,Sicilia,418,3145,54,731,196,13.29,7.39,4840876,65,15.1,07/10/2021 ore 17:59,07/10/21,Sicilia,,,,,
09/08/21,Sicilia,442,3134,52,731,196,14.1,7.11,4840876,64.7,15.1,07/10/2021 ore 17:59,07/10/21,Sicilia,,,,,
10/08/21,Sicilia,442,3134,52,731,196,14.1,7.11,4840876,64.7,15.1,07/10/2021 ore 17:59,07/10/21,Sicilia,,,,,
11/08/21,Sicilia,459,3167,59,730,196,14.49,8.08,4840876,65.4,15.1,07/10/2021 ore 17:59,07/10/21,Sicilia,,,,,
12/08/21,Sicilia,473,3483,59,719,196,13.58,8.21,4840876,71.9,14.9,07/10/2021 ore 17:59,07/10/21,Sicilia,,,,,
13/08/21,Sicilia,499,3610,65,755,196,13.82,8.61,4840876,74.6,15.6,07/10/2021 ore 17:59,07/10/21,Sicilia,,,,,
14/08/21,Sicilia,531,3549,65,754,196,14.96,8.62,4840876,73.3,15.6,07/10/2021 ore 17:59,07/10/21,Sicilia,,,,,
15/08/21,Sicilia,538,3618,68,754,196,14.87,9.02,4840876,74.7,15.6,07/10/2021 ore 17:59,07/10/21,Sicilia,,,,,
16/08/21,Sicilia,583,3619,71,754,196,16.11,9.42,4840876,74.8,15.6,07/10/2021 ore 17:59,07/10/21,Sicilia,,,,,
17/08/21,Sicilia,607,3669,77,762,196,16.54,10.1,4840876,75.8,15.7,07/10/2021 ore 17:59,07/10/21,Sicilia,,,,,
18/08/21,Sicilia,607,3669,77,762,196,16.54,10.1,4840876,75.8,15.7,07/10/2021 ore 17:59,07/10/21,Sicilia,,,,,
19/08/21,Sicilia,641,3701,83,725,196,17.32,11.45,4840876,76.5,15,07/10/2021 ore 17:59,07/10/21,Sicilia,,,,,
20/08/21,Sicilia,663,3749,83,911,196,17.68,9.11,4840876,77.4,18.8,07/10/2021 ore 17:59,07/10/21,Sicilia,,,,,
21/08/21,Sicilia,677,3749,84,911,196,18.06,9.22,4840876,77.4,18.8,07/10/2021 ore 17:59,07/10/21,Sicilia,,,,,
22/08/21,Sicilia,704,3749,84,911,196,18.78,9.22,4840876,77.4,18.8,07/10/2021 ore 17:59,07/10/21,Sicilia,,,,,
23/08/21,Sicilia,729,3822,88,932,196,19.07,9.44,4840876,79,19.3,07/10/2021 ore 17:59,07/10/21,Sicilia,,,,,
24/08/21,Sicilia,740,3818,102,934,196,19.38,10.92,4840876,78.9,19.3,07/10/2021 ore 17:59,07/10/21,Sicilia,,,,,
25/08/21,Sicilia,751,3817,102,934,196,19.68,10.92,4840876,78.8,19.3,07/10/2021 ore 17:59,07/10/21,Sicilia,,,,,
26/08/21,Sicilia,752,3822,103,926,196,19.68,11.12,4840876,79,19.1,07/10/2021 ore 17:59,07/10/21,Sicilia,,,,,
27/08/21,Sicilia,778,3822,103,926,196,20.36,11.12,4840876,79,19.1,07/10/2021 ore 17:59,07/10/21,Sicilia,,,,,
28/08/21,Sicilia,798,3822,104,926,196,20.88,11.23,4840876,79,19.1,07/10/2021 ore 17:59,07/10/21,Sicilia,,,,,
29/08/21,Sicilia,806,3822,108,926,196,21.09,11.66,4840876,79,19.1,07/10/2021 ore 17:59,07/10/21,Sicilia,,,,,
30/08/21,Sicilia,831,3663,116,866,196,22.69,13.39,4840876,75.7,17.9,07/10/2021 ore 17:59,07/10/21,Sicilia,,,,,
31/08/21,Sicilia,824,3661,117,869,196,22.51,13.46,4840876,75.6,18,07/10/2021 ore 17:59,07/10/21,Sicilia,,,,,
01/09/21,Sicilia,836,3680,114,869,196,22.72,13.12,4840876,76,18,07/10/2021 ore 17:59,07/10/21,Sicilia,,,,,
02/09/21,Sicilia,849,3691,118,869,196,23,13.58,4840876,76.2,18,07/10/2021 ore 17:59,07/10/21,Sicilia,,,,,
03/09/21,Sicilia,842,3691,115,869,196,22.81,13.23,4840876,76.2,18,07/10/2021 ore 17:59,07/10/21,Sicilia,,,,,
04/09/21,Sicilia,848,3669,117,881,196,23.11,13.28,4840876,75.8,18.2,07/10/2021 ore 17:59,07/10/21,Sicilia,,,,,
05/09/21,Sicilia,845,3667,120,881,196,23.04,13.62,4840876,75.8,18.2,07/10/2021 ore 17:59,07/10/21,Sicilia,,,,,
06/09/21,Sicilia,855,3669,120,881,196,23.3,13.62,4840876,75.8,18.2,07/10/2021 ore 17:59,07/10/21,Sicilia,,,,,
07/09/21,Sicilia,850,3670,116,881,196,23.16,13.17,4840876,75.8,18.2,07/10/2021 ore 17:59,07/10/21,Sicilia,,,,,
08/09/21,Sicilia,823,3674,116,881,196,22.4,13.17,4840876,75.9,18.2,07/10/2021 ore 17:59,07/10/21,Sicilia,,,,,
09/09/21,Sicilia,809,3713,117,881,196,21.79,13.28,4840876,76.7,18.2,07/10/2021 ore 17:59,07/10/21,Sicilia,,,,,
10/09/21,Sicilia,793,3712,108,881,196,21.36,12.26,4840876,76.7,18.2,07/10/2021 ore 17:59,07/10/21,Sicilia,,,,,
11/09/21,Sicilia,801,3712,106,881,196,21.58,12.03,4840876,76.7,18.2,07/10/2021 ore 17:59,07/10/21,Sicilia,,,,,
12/09/21,Sicilia,786,3726,106,882,196,21.1,12.02,4840876,77,18.2,07/10/2021 ore 17:59,07/10/21,Sicilia,,,,,
13/09/21,Sicilia,792,3727,103,882,196,21.25,11.68,4840876,77,18.2,07/10/2021 ore 17:59,07/10/21,Sicilia,,,,,
14/09/21,Sicilia,772,3725,99,882,196,20.72,11.22,4840876,76.9,18.2,07/10/2021 ore 17:59,07/10/21,Sicilia,,,,,
15/09/21,Sicilia,732,3736,98,883,196,19.59,11.1,4840876,77.2,18.2,07/10/2021 ore 17:59,07/10/21,Sicilia,,,,,
16/09/21,Sicilia,697,3852,99,890,196,18.09,11.12,4840876,79.6,18.4,07/10/2021 ore 17:59,07/10/21,Sicilia,,,,,
17/09/21,Sicilia,696,3725,99,888,196,18.68,11.15,4840876,76.9,18.3,07/10/2021 ore 17:59,07/10/21,Sicilia,,,,,
18/09/21,Sicilia,666,3725,100,888,196,17.88,11.26,4840876,76.9,18.3,07/10/2021 ore 17:59,07/10/21,Sicilia,,,,,
19/09/21,Sicilia,657,3725,101,885,196,17.64,11.41,4840876,76.9,18.3,07/10/2021 ore 17:59,07/10/21,Sicilia,,,,,
20/09/21,Sicilia,660,3725,96,885,196,17.72,10.85,4840876,76.9,18.3,07/10/2021 ore 17:59,07/10/21,Sicilia,,,,,
21/09/21,Sicilia,646,3729,90,885,196,17.32,10.17,4840876,77,18.3,07/10/2021 ore 17:59,07/10/21,Sicilia,,,,,
22/09/21,Sicilia,604,3743,92,885,196,16.14,10.4,4840876,77.3,18.3,07/10/2021 ore 17:59,07/10/21,Sicilia,,,,,
23/09/21,Sicilia,574,3726,82,885,196,15.41,9.27,4840876,77,18.3,07/10/2021 ore 17:59,07/10/21,Sicilia,,,,,
24/09/21,Sicilia,543,3733,80,886,196,14.55,9.03,4840876,77.1,18.3,07/10/2021 ore 17:59,07/10/21,Sicilia,,,,,
25/09/21,Sicilia,531,3735,77,886,196,14.22,8.69,4840876,77.2,18.3,07/10/2021 ore 17:59,07/10/21,Sicilia,,,,,
26/09/21,Sicilia,534,3735,73,886,196,14.3,8.24,4840876,77.2,18.3,07/10/2021 ore 17:59,07/10/21,Sicilia,,,,,
27/09/21,Sicilia,543,3735,72,886,196,14.54,8.13,4840876,77.2,18.3,07/10/2021 ore 17:59,07/10/21,Sicilia,,,,,
28/09/21,Sicilia,526,3737,70,886,196,14.08,7.9,4840876,77.2,18.3,07/10/2021 ore 17:59,07/10/21,Sicilia,,,,,
29/09/21,Sicilia,507,3737,65,886,196,13.57,7.34,4840876,77.2,18.3,07/10/2021 ore 17:59,07/10/21,Sicilia,,,,,
30/09/21,Sicilia,482,3737,63,892,196,12.9,7.06,4840876,77.2,18.4,07/10/2021 ore 17:59,07/10/21,Sicilia,,,,,
01/10/21,Sicilia,463,3737,61,892,196,12.39,6.84,4840876,77.2,18.4,07/10/2021 ore 17:59,07/10/21,Sicilia,,,,,
02/10/21,Sicilia,450,3737,55,892,196,12.04,6.17,4840876,77.2,18.4,07/10/2021 ore 17:59,07/10/21,Sicilia,,,,,
03/10/21,Sicilia,424,3737,50,892,196,11.35,5.61,4840876,77.2,18.4,07/10/2021 ore 17:59,07/10/21,Sicilia,,,,,
04/10/21,Sicilia,436,3737,50,892,196,11.67,5.61,4840876,77.2,18.4,07/10/2021 ore 17:59,07/10/21,Sicilia,,,,,
05/10/21,Sicilia,409,3738,49,891,196,10.94,5.5,4840876,77.2,18.4,07/10/2021 ore 17:59,07/10/21,Sicilia,,,,,
06/10/21,Sicilia,389,3746,49,891,196,10.38,5.5,4840876,77.4,18.4,07/10/2021 ore 17:59,07/10/21,Sicilia,,,,,
07/10/21,Sicilia,370,3756,45,891,196,9.85,5.05,4840876,77.6,18.4,07/10/2021 ore 17:59,07/10/21,Sicilia,,,,,
,,,,,,,,,,,,,,,,,,,
08/08/21,Sardegna,109,1602,22,196,39,6.8,11.22,1598225,100.2,12.3,07/10/2021 ore 17:59,07/10/21,Sardegna,,,,,
09/08/21,Sardegna,109,1602,22,196,39,6.8,11.22,1598225,100.2,12.3,07/10/2021 ore 17:59,07/10/21,Sardegna,,,,,
10/08/21,Sardegna,109,1602,22,196,39,6.8,11.22,1598225,100.2,12.3,07/10/2021 ore 17:59,07/10/21,Sardegna,,,,,
11/08/21,Sardegna,119,1602,22,204,16,7.43,10.78,1598225,100.2,12.8,07/10/2021 ore 17:59,07/10/21,Sardegna,,,,,
12/08/21,Sardegna,129,1602,22,204,16,8.05,10.78,1598225,100.2,12.8,07/10/2021 ore 17:59,07/10/21,Sardegna,,,,,
13/08/21,Sardegna,128,1602,23,204,16,7.99,11.27,1598225,100.2,12.8,07/10/2021 ore 17:59,07/10/21,Sardegna,,,,,
14/08/21,Sardegna,131,1602,21,204,16,8.18,10.29,1598225,100.2,12.8,07/10/2021 ore 17:59,07/10/21,Sardegna,,,,,
15/08/21,Sardegna,134,1602,21,204,16,8.36,10.29,1598225,100.2,12.8,07/10/2021 ore 17:59,07/10/21,Sardegna,,,,,
16/08/21,Sardegna,140,1602,22,204,16,8.74,10.78,1598225,100.2,12.8,07/10/2021 ore 17:59,07/10/21,Sardegna,,,,,
17/08/21,Sardegna,158,1602,18,204,16,9.86,8.82,1598225,100.2,12.8,07/10/2021 ore 17:59,07/10/21,Sardegna,,,,,
18/08/21,Sardegna,158,1602,18,204,16,9.86,8.82,1598225,100.2,12.8,07/10/2021 ore 17:59,07/10/21,Sardegna,,,,,
19/08/21,Sardegna,175,1602,20,204,16,10.92,9.8,1598225,100.2,12.8,07/10/2021 ore 17:59,07/10/21,Sardegna,,,,,
20/08/21,Sardegna,179,1602,19,204,16,11.17,9.31,1598225,100.2,12.8,07/10/2021 ore 17:59,07/10/21,Sardegna,,,,,
21/08/21,Sardegna,190,1602,20,204,16,11.86,9.8,1598225,100.2,12.8,07/10/2021 ore 17:59,07/10/21,Sardegna,,,,,
22/08/21,Sardegna,193,1602,21,204,16,12.05,10.29,1598225,100.2,12.8,07/10/2021 ore 17:59,07/10/21,Sardegna,,,,,
23/08/21,Sardegna,197,1602,22,204,16,12.3,10.78,1598225,100.2,12.8,07/10/2021 ore 17:59,07/10/21,Sardegna,,,,,
24/08/21,Sardegna,224,1602,22,204,16,13.98,10.78,1598225,100.2,12.8,07/10/2021 ore 17:59,07/10/21,Sardegna,,,,,
25/08/21,Sardegna,225,1602,24,204,16,14.04,11.76,1598225,100.2,12.8,07/10/2021 ore 17:59,07/10/21,Sardegna,,,,,
26/08/21,Sardegna,228,1602,25,204,16,14.23,12.25,1598225,100.2,12.8,07/10/2021 ore 17:59,07/10/21,Sardegna,,,,,
27/08/21,Sardegna,233,1602,24,204,16,14.54,11.76,1598225,100.2,12.8,07/10/2021 ore 17:59,07/10/21,Sardegna,,,,,
28/08/21,Sardegna,240,1602,20,204,16,14.98,9.8,1598225,100.2,12.8,07/10/2021 ore 17:59,07/10/21,Sardegna,,,,,
29/08/21,Sardegna,237,1602,21,204,16,14.79,10.29,1598225,100.2,12.8,07/10/2021 ore 17:59,07/10/21,Sardegna,,,,,
30/08/21,Sardegna,227,1602,27,204,16,14.17,13.24,1598225,100.2,12.8,07/10/2021 ore 17:59,07/10/21,Sardegna,,,,,
31/08/21,Sardegna,240,1602,27,204,16,14.98,13.24,1598225,100.2,12.8,07/10/2021 ore 17:59,07/10/21,Sardegna,,,,,
01/09/21,Sardegna,230,1602,24,204,16,14.36,11.76,1598225,100.2,12.8,07/10/2021 ore 17:59,07/10/21,Sardegna,,,,,
02/09/21,Sardegna,228,1602,23,204,16,14.23,11.27,1598225,100.2,12.8,07/10/2021 ore 17:59,07/10/21,Sardegna,,,,,
03/09/21,Sardegna,227,1602,24,204,16,14.17,11.76,1598225,100.2,12.8,07/10/2021 ore 17:59,07/10/21,Sardegna,,,,,
04/09/21,Sardegna,233,1602,25,204,16,14.54,12.25,1598225,100.2,12.8,07/10/2021 ore 17:59,07/10/21,Sardegna,,,,,
05/09/21,Sardegna,231,1602,27,204,16,14.42,13.24,1598225,100.2,12.8,07/10/2021 ore 17:59,07/10/21,Sardegna,,,,,
06/09/21,Sardegna,235,1602,28,204,16,14.67,13.73,1598225,100.2,12.8,07/10/2021 ore 17:59,07/10/21,Sardegna,,,,,
07/09/21,Sardegna,232,1602,30,204,16,14.48,14.71,1598225,100.2,12.8,07/10/2021 ore 17:59,07/10/21,Sardegna,,,,,
08/09/21,Sardegna,226,1602,28,204,16,14.11,13.73,1598225,100.2,12.8,07/10/2021 ore 17:59,07/10/21,Sardegna,,,,,
09/09/21,Sardegna,227,1602,25,204,16,14.17,12.25,1598225,100.2,12.8,07/10/2021 ore 17:59,07/10/21,Sardegna,,,,,
10/09/21,Sardegna,220,1602,25,204,16,13.73,12.25,1598225,100.2,12.8,07/10/2021 ore 17:59,07/10/21,Sardegna,,,,,
11/09/21,Sardegna,220,1602,24,204,16,13.73,11.76,1598225,100.2,12.8,07/10/2021 ore 17:59,07/10/21,Sardegna,,,,,
12/09/21,Sardegna,208,1602,25,204,16,12.98,12.25,1598225,100.2,12.8,07/10/2021 ore 17:59,07/10/21,Sardegna,,,,,
13/09/21,Sardegna,213,1602,24,204,16,13.3,11.76,1598225,100.2,12.8,07/10/2021 ore 17:59,07/10/21,Sardegna,,,,,
14/09/21,Sardegna,201,1602,23,204,16,12.55,11.27,1598225,100.2,12.8,07/10/2021 ore 17:59,07/10/21,Sardegna,,,,,
15/09/21,Sardegna,194,1602,24,204,16,12.11,11.76,1598225,100.2,12.8,07/10/2021 ore 17:59,07/10/21,Sardegna,,,,,
16/09/21,Sardegna,186,1602,21,204,16,11.61,10.29,1598225,100.2,12.8,07/10/2021 ore 17:59,07/10/21,Sardegna,,,,,
17/09/21,Sardegna,188,1602,18,204,16,11.74,8.82,1598225,100.2,12.8,07/10/2021 ore 17:59,07/10/21,Sardegna,,,,,
18/09/21,Sardegna,186,1602,20,204,16,11.61,9.8,1598225,100.2,12.8,07/10/2021 ore 17:59,07/10/21,Sardegna,,,,,
19/09/21,Sardegna,190,1602,19,204,16,11.86,9.31,1598225,100.2,12.8,07/10/2021 ore 17:59,07/10/21,Sardegna,,,,,
20/09/21,Sardegna,188,1602,18,204,16,11.74,8.82,1598225,100.2,12.8,07/10/2021 ore 17:59,07/10/21,Sardegna,,,,,
21/09/21,Sardegna,178,1602,17,204,16,11.11,8.33,1598225,100.2,12.8,07/10/2021 ore 17:59,07/10/21,Sardegna,,,,,
22/09/21,Sardegna,171,1602,19,204,16,10.67,9.31,1598225,100.2,12.8,07/10/2021 ore 17:59,07/10/21,Sardegna,,,,,
23/09/21,Sardegna,169,1602,19,204,16,10.55,9.31,1598225,100.2,12.8,07/10/2021 ore 17:59,07/10/21,Sardegna,,,,,
24/09/21,Sardegna,157,1602,19,204,16,9.8,9.31,1598225,100.2,12.8,07/10/2021 ore 17:59,07/10/21,Sardegna,,,,,
